,price,bd_num,ba_num,sqft,address,zestimate,Building,Calendar,Heating,Snowflake,Parking,Lot,PriceSquareFeet,url,zipcode
598,"$169,900",2,1,"1,344","715 Rossmore Ave,Pittsburgh, PA 15226","$166,900",Single family residence,Built in 1929,"Natural gas, forced air",Central air,2 Parking spaces,"3,301 sqft",$126 price/sqft,https://www.zillow.com/homedetails/715-Rossmore-Ave-Pittsburgh-PA-15226/11566991_zpid/,15226
599,"$149,900",--,--,--,"744 Eathan Ave,Pittsburgh, PA 15226","$147,600",Duplex,Built in 1925,No data,No data,2 Parking spaces,,,https://www.zillow.com/homedetails/744-Eathan-Ave-Pittsburgh-PA-15226/11566361_zpid/,15226
600,"$217,400",3,2,"1,832","1228 Wareman Ave,Pittsburgh, PA 15226","$215,200",Single family residence,Built in 1910,"Natural gas, forced air",Central air,2 Parking spaces,"3,300 sqft",$119 price/sqft,https://www.zillow.com/homedetails/1228-Wareman-Ave-Pittsburgh-PA-15226/11649440_zpid/,15226
601,"$179,900",3,2,"1,560","2118 Plainview Ave,Pittsburgh, PA 15226","$179,900",Single family residence,Built in 1900,"Natural gas, forced air",Central air,Open parking,"6,002 sqft",$115 price/sqft,https://www.zillow.com/homedetails/2118-Plainview-Ave-Pittsburgh-PA-15226/11565753_zpid/,15226
602,"$189,900",2,2,"1,104","919 Bellaire Ave,Pittsburgh, PA 15226","$189,900",Single family residence,Built in 1950,"Natural gas, forced air",Central air,Open parking,"4,599 sqft",$172 price/sqft,https://www.zillow.com/homedetails/919-Bellaire-Ave-Pittsburgh-PA-15226/11653002_zpid/,15226
603,"$154,900",2,1,"1,115","351 Fernhill Ave,Pittsburgh, PA 15226","$154,900",Single family residence,Built in 1947,Natural gas,Central air,1 Parking space,"2,121 sqft",$139 price/sqft,https://www.zillow.com/homedetails/351-Fernhill-Ave-Pittsburgh-PA-15226/11562162_zpid/,15226
604,"$225,000",--,--,--,"320-322 Aidyl Ave,Pittsburgh, PA 15226","$215,200",Duplex,Built in 1932,No data,No data,Open parking,,,https://www.zillow.com/homedetails/320-322-Aidyl-Ave-Pittsburgh-PA-15226/2069055879_zpid/,15226
605,"$244,000",3,3,"1,166","1037 Bayridge Ave,Pittsburgh, PA 15226",Last Sale,Single family residence,Built in 1925,"Natural gas, forced air",Other,2 Parking spaces,"3,598 sqft",$209 price/sqft,https://www.zillow.com/homedetails/1037-Bayridge-Ave-Pittsburgh-PA-15226/11653784_zpid/,15226
606,"$109,000",2,2,--,"2340 Starkamp St,Pittsburgh, PA 15226","$108,900",Single family residence,Built in 1930,"Natural gas, forced air",Window a/c,1 Attached garage space,"3,300 sqft",,https://www.zillow.com/homedetails/2340-Starkamp-St-Pittsburgh-PA-15226/11562484_zpid/,15226
607,"$185,000",4,2,"1,296","351 Brookline Blvd,Pittsburgh, PA 15226","$184,900",Single family residence,Built in 1930,"Natural gas, forced air",Central air,2 Parking spaces,"3,280 sqft",$143 price/sqft,https://www.zillow.com/homedetails/351-Brookline-Blvd-Pittsburgh-PA-15226/11566575_zpid/,15226
608,"$199,900",3,2,"1,205","709 Norwich Ave,Pittsburgh, PA 15226","$196,900",Single family residence,Built in 1959,"Natural gas, forced air","Central air, electric",1 Attached garage space,"3,598 sqft",$166 price/sqft,https://www.zillow.com/homedetails/709-Norwich-Ave-Pittsburgh-PA-15226/11653251_zpid/,15226
609,"$210,000",--,--,--,"308-310 Aidyl Ave,Pittsburgh, PA 15226","$197,100",Duplex,Built in 1932,No data,No data,Open parking,,,https://www.zillow.com/homedetails/308-310-Aidyl-Ave-Pittsburgh-PA-15226/2067770629_zpid/,15226
610,"$149,900",3,2,"1,248","1520 Creedmoor Ave,Pittsburgh, PA 15226","$149,700",Single family residence,Built in 1925,"Natural gas, forced air",Central air,Open parking,"3,301 sqft",$120 price/sqft,https://www.zillow.com/homedetails/1520-Creedmoor-Ave-Pittsburgh-PA-15226/11650123_zpid/,15226
611,"$123,500",2,1,828,"1441 Perri Dr,Pittsburgh, PA 15226","$122,400",Townhouse,Built in 1952,"Natural gas, forced air",Central air,1 Attached garage space,"7,074 sqft",$149 price/sqft,https://www.zillow.com/homedetails/1441-Perri-Dr-Pittsburgh-PA-15226/11306413_zpid/,15226
612,"$145,000",2,1,964,"355 Marylea Ave,Pittsburgh, PA 15227","$138,400",Single family residence,Built in 1945,No data,No data,No data,"3,798 sqft",$150 price/sqft,https://www.zillow.com/homedetails/355-Marylea-Ave-Pittsburgh-PA-15227/11353777_zpid/,15227
613,"$94,900",2,1,--,"1614 Bevan Rd,Pittsburgh, PA 15227","$88,000",Townhouse,Built in 1950,"Natural gas, forced air",No data,1 Attached garage space,"3,000 sqft",,https://www.zillow.com/homedetails/1614-Bevan-Rd-Pittsburgh-PA-15227/11354716_zpid/,15227
614,"$129,900",3,1,--,"3610 Kaufmann Ave,Pittsburgh, PA 15227","$129,900",Single family residence,Built in 1948,"Natural gas, forced air",Central air,1 Attached garage space,"4,000 sqft",,https://www.zillow.com/homedetails/3610-Kaufmann-Ave-Pittsburgh-PA-15227/11353837_zpid/,15227
615,"$289,000",3,2,"1,364","4912 Plymouth Rd,Pittsburgh, PA 15227","$289,200",Single family residence,Built in 1948,"Natural gas, forced air",Central air,Garage door opener,0.25 Acres,$212 price/sqft,https://www.zillow.com/homedetails/4912-Plymouth-Rd-Pittsburgh-PA-15227/11394004_zpid/,15227
616,"$315,000",4,4,"2,515","449 Abel Ave,Pittsburgh, PA 15227","$304,700",Single family residence,Built in 1950,"Natural gas, forced air",Central air,Garage door opener,0.28 Acres,$125 price/sqft,https://www.zillow.com/homedetails/449-Abel-Ave-Pittsburgh-PA-15227/11554231_zpid/,15227
617,"$227,000",3,2,--,"211 Wainwright Ave,Pittsburgh, PA 15227","$227,000",Single family residence,Built in 1945,Natural gas,No data,2 Parking spaces,"6,090 sqft",,https://www.zillow.com/homedetails/211-Wainwright-Ave-Pittsburgh-PA-15227/11391397_zpid/,15227
618,"$119,900",3,2,"1,144","238 Provost Rd,Pittsburgh, PA 15227","$119,900",Single family residence,Built in 1925,"Natural gas, forced air",Central air,1 Garage space,"3,920 sqft",$105 price/sqft,https://www.zillow.com/homedetails/238-Provost-Rd-Pittsburgh-PA-15227/11306301_zpid/,15227
619,"$175,000",3,2,"1,400","611 Calvert Ave,Pittsburgh, PA 15227","$182,000",Single family residence,Built in 1909,Natural gas,Central air,4 Attached garage spaces,"7,588 sqft",$125 price/sqft,https://www.zillow.com/homedetails/611-Calvert-Ave-Pittsburgh-PA-15227/11554540_zpid/,15227
620,"$189,900",--,--,--,"1606-1608 Bevan Rd,Pittsburgh, PA 15227","$190,000",Duplex,Built in 1950,No data,No data,2 Attached garage spaces,,,https://www.zillow.com/homedetails/1606-1608-Bevan-Rd-Pittsburgh-PA-15227/11354718_zpid/,15227
621,"$519,000",4,4,"2,620","1702 Elderslee Rd,Pittsburgh, PA 15227","$515,500",Single family residence,Built in 1947,"Natural gas, forced air","Central air, electric",3 Attached garage spaces,0.37 Acres,$198 price/sqft,https://www.zillow.com/homedetails/1702-Elderslee-Rd-Pittsburgh-PA-15227/11390924_zpid/,15227
622,"$145,000",3,1,"1,280","15 Belplain St,Pittsburgh, PA 15227","$145,200",Single family residence,Built in 1958,"Natural gas, forced air",Electric,1 Attached garage space,"5,797 sqft",$113 price/sqft,https://www.zillow.com/homedetails/15-Belplain-St-Pittsburgh-PA-15227/11645873_zpid/,15227
623,"$149,900",2,1,874,"3906 Meadowbrook Blvd,Pittsburgh, PA 15227","$149,400",Townhouse,Built in 1950,"Natural gas, forced air",No data,1 Attached garage space,"2,504 sqft",$172 price/sqft,https://www.zillow.com/homedetails/3906-Meadowbrook-Blvd-Pittsburgh-PA-15227/11354568_zpid/,15227
624,"$99,500",2,1,--,"3320 Hazelhurst Ave,Pittsburgh, PA 15227","$98,200",Single family residence,Built in 1950,Natural gas,Window a/c,2 Parking spaces,"6,250 sqft",,https://www.zillow.com/homedetails/3320-Hazelhurst-Ave-Pittsburgh-PA-15227/11302958_zpid/,15227
625,"$220,000",3,1,--,"3611 Shadewell Ave,Pittsburgh, PA 15227","$217,100",Single family residence,Built in 1940,Natural gas,Central air,Attached garage,"3,375 sqft",,https://www.zillow.com/homedetails/3611-Shadewell-Ave-Pittsburgh-PA-15227/11353833_zpid/,15227
626,"$150,000",3,2,950,"504 North St,Pittsburgh, PA 15227","$147,800",Single family residence,Built in 1979,"Natural gas, forced air",Central air,Attached garage,"4,970 sqft",$158 price/sqft,https://www.zillow.com/homedetails/504-North-St-Pittsburgh-PA-15227/11554018_zpid/,15227
627,"$159,900",3,1,"1,150","64 Greenlee Rd,Pittsburgh, PA 15227",Last Sale,Single family residence,Built in 1930,"Natural gas, forced air",Central air,1 Attached garage space,"3,850 sqft",$139 price/sqft,https://www.zillow.com/homedetails/64-Greenlee-Rd-Pittsburgh-PA-15227/11304356_zpid/,15227
628,"$214,900",4,3,--,"610 Penn St,Pittsburgh, PA 15227","$214,900",Single family residence,Built in 1952,"Natural gas, forced air",Central air,2 Attached garage spaces,0.44 Acres,,https://www.zillow.com/homedetails/610-Penn-St-Pittsburgh-PA-15227/11554072_zpid/,15227
629,"$157,900",3,2,875,"510 Calvert Ave,Pittsburgh, PA 15227","$155,000",Single family residence,Built in 1952,"Natural gas, forced air",Central air,1 Attached garage space,"6,499 sqft",$180 price/sqft,https://www.zillow.com/homedetails/510-Calvert-Ave-Pittsburgh-PA-15227/11554426_zpid/,15227
630,"$209,900",4,2,"1,744","3903 Edge Rd,Pittsburgh, PA 15227","$210,200",Single family residence,Built in 1975,"Natural gas, forced air",Central air,2 Attached garage spaces,"6,804 sqft",$120 price/sqft,https://www.zillow.com/homedetails/3903-Edge-Rd-Pittsburgh-PA-15227/11354678_zpid/,15227
631,"$150,000",3,1,"1,160","1504 Dunluce Dr,Pittsburgh, PA 15227","$144,500",Townhouse,Built in 1959,"Natural gas, forced air",No data,1 Attached garage space,No data,$129 price/sqft,https://www.zillow.com/homedetails/1504-Dunluce-Dr-Pittsburgh-PA-15227/11390698_zpid/,15227
632,"$137,900",2,1,"1,276","423 Maytide St,Pittsburgh, PA 15227","$129,300",Single family residence,Built in 1938,"Natural gas, forced air",Central air,Off street,"8,468 sqft",$108 price/sqft,https://www.zillow.com/homedetails/423-Maytide-St-Pittsburgh-PA-15227/11305656_zpid/,15227
633,"$135,900",2,2,--,"4108 Cloverlea St,Pittsburgh, PA 15227","$136,000",Single family residence,Built in 1948,"Natural gas, forced air",Central air,1 Attached garage space,"3,861 sqft",,https://www.zillow.com/homedetails/4108-Cloverlea-St-Pittsburgh-PA-15227/11391390_zpid/,15227
634,"$199,900",3,1,"1,188","4629 E Willock Rd,Pittsburgh, PA 15227",Last Sale,Single family residence,Built in 1949,"Natural gas, forced air",Central air,1 Attached garage space,"6,891 sqft",$168 price/sqft,https://www.zillow.com/homedetails/4629-E-Willock-Rd-Pittsburgh-PA-15227/11391727_zpid/,15227
635,"$149,900",2,1,972,"3249 Shadyway Dr,Pittsburgh, PA 15227","$150,100",Single family residence,Built in 1950,"Natural gas, forced air",Central air,1 Attached garage space,"7,095 sqft",$154 price/sqft,https://www.zillow.com/homedetails/3249-Shadyway-Dr-Pittsburgh-PA-15227/11305161_zpid/,15227
636,"$159,900",3,1,"1,171","722 Baldwin Dr,Pittsburgh, PA 15227","$157,700",Single family residence,Built in 1951,"Natural gas, forced air",Central air,1 Attached garage space,"6,098 sqft",$137 price/sqft,https://www.zillow.com/homedetails/722-Baldwin-Dr-Pittsburgh-PA-15227/11554204_zpid/,15227
637,"$515,000",--,--,--,"223 Spencer Ave,Pittsburgh, PA 15227","$495,100",Multifamily,Built in 1950,No data,No data,Open parking,,,https://www.zillow.com/homedetails/223-Spencer-Ave-Pittsburgh-PA-15227/2103610851_zpid/,15227
638,"$150,000",3,1,--,"114 Cedarcove St,Pittsburgh, PA 15227","$149,500",Single family residence,Built in 1954,"Natural gas, forced air",No data,1 Attached garage space,"7,450 sqft",,https://www.zillow.com/homedetails/114-Cedarcove-St-Pittsburgh-PA-15227/11646050_zpid/,15227
639,"$229,900",3,2,--,"5223 Elmwood Dr,Pittsburgh, PA 15227","$229,900",Single family residence,Built in 1970,"Natural gas, forced air",Central air,1 Attached garage space,"10,193 sqft",,https://www.zillow.com/homedetails/5223-Elmwood-Dr-Pittsburgh-PA-15227/11428086_zpid/,15227
640,"$150,000",3,2,--,"3710 Oakton Rd,Pittsburgh, PA 15227","$146,500",Single family residence,Built in 1950,"Natural gas, forced air",Central air,1 Attached garage space,"5,625 sqft",,https://www.zillow.com/homedetails/3710-Oakton-Rd-Pittsburgh-PA-15227/11353957_zpid/,15227
641,"$440,000",4,4,"2,857","5106 Dolores Dr,Pittsburgh, PA 15227","$437,400",Single family residence,Built in 1980,"Natural gas, forced air",Central air,2 Attached garage spaces,"9,100 sqft",$154 price/sqft,https://www.zillow.com/homedetails/5106-Dolores-Dr-Pittsburgh-PA-15227/11428610_zpid/,15227
642,"$234,900",3,3,"1,403","540 Calvert Ave,Pittsburgh, PA 15227","$218,500",Single family residence,Built in 1953,"Natural gas, forced air",Central air,1 Attached garage space,"5,201 sqft",$167 price/sqft,https://www.zillow.com/homedetails/540-Calvert-Ave-Pittsburgh-PA-15227/11554418_zpid/,15227
643,"$250,000",3,2,--,"1229 Girard Rd,Pittsburgh, PA 15227","$215,000",Single family residence,Built in 1950,"Natural gas, forced air",Central air,1 Attached garage space,"7,797 sqft",,https://www.zillow.com/homedetails/1229-Girard-Rd-Pittsburgh-PA-15227/11391948_zpid/,15227
644,"$234,907",4,2,"1,080","3907 Brownsville Rd,Pittsburgh, PA 15227","$207,800",Single family residence,Built in 1945,Natural gas,"Central air, window a/c",1 Attached garage space,"5,000 sqft",$218 price/sqft,https://www.zillow.com/homedetails/3907-Brownsville-Rd-Pittsburgh-PA-15227/11354326_zpid/,15227
645,"$229,900",3,2,"1,007","5218 Elmwood Dr,Pittsburgh, PA 15227","$244,900",Single family residence,Built in 1970,"Natural gas, forced air",Central air,1 Attached garage space,0.34 Acres,$228 price/sqft,https://www.zillow.com/homedetails/5218-Elmwood-Dr-Pittsburgh-PA-15227/11428098_zpid/,15227
646,"$89,900",2,1,998,"2928 Elroy Ave,Pittsburgh, PA 15227","$122,600",Singlefamily,Built in 1937,Other,No data,2 Parking spaces,"3,937 sqft",$90 price/sqft,https://www.zillow.com/homedetails/2928-Elroy-Ave-Pittsburgh-PA-15227/11304480_zpid/,15227
647,"$999,000",--,--,--,"2708 Brownsville Rd,Pittsburgh, PA 15227","$1,064,800",Multifamily,,No data,No data,20 Attached garage spaces,,,https://www.zillow.com/homedetails/2708-Brownsville-Rd-Pittsburgh-PA-15227/2077602730_zpid/,15227
648,"$1,700,000",6,5,"5,744","5039 Amberson Pl,Pittsburgh, PA 15232","$1,602,500",Single family residence,Built in 1900,"Natural gas, hot water",No data,2 Attached garage spaces,No data,$296 price/sqft,https://www.zillow.com/homedetails/5039-Amberson-Pl-Pittsburgh-PA-15232/11529107_zpid/,15232
649,"$1,100,000",2,3,"2,151","5135 5th Ave #E,Pittsburgh, PA 15232","$1,055,500",Townhouse,Built in 2021,"Natural gas, forced air",Central air,2 Attached garage spaces,"1,450 sqft",$511 price/sqft,https://www.zillow.com/homedetails/5135-5th-Ave-E-Pittsburgh-PA-15232/2075609077_zpid/,15232
650,"$525,000",5,3,--,"6229 5th Ave,Pittsburgh, PA 15232","$509,100",Single family residence,Built in 1926,"Natural gas, forced air",Central air,4 Attached garage spaces,"3,702 sqft",,https://www.zillow.com/homedetails/6229-5th-Ave-Pittsburgh-PA-15232/11625586_zpid/,15232
651,"$625,000",4,4,"2,394","420 Noble St,Pittsburgh, PA 15232","$613,400",Single family residence,Built in 1900,"Natural gas, forced air","Central air, electric",1 Parking space,"3,487 sqft",$261 price/sqft,https://www.zillow.com/homedetails/420-Noble-St-Pittsburgh-PA-15232/11525366_zpid/,15232
652,"$1,350,000",4,4,--,"5309 Westminster Pl,Pittsburgh, PA 15232","$1,258,500",Single family residence,Built in 1920,"Natural gas, forced air",Central air,1 Attached garage space,No data,,https://www.zillow.com/homedetails/5309-Westminster-Pl-Pittsburgh-PA-15232/11529368_zpid/,15232
653,"$1,250,000",3,4,"3,099","5135 5th Ave #C,Pittsburgh, PA 15232","$1,166,600",Townhouse,Built in 2021,"Natural gas, forced air",No data,2 Attached garage spaces,837 Sqft,$403 price/sqft,https://www.zillow.com/homedetails/5135-5th-Ave-C-Pittsburgh-PA-15232/2071922951_zpid/,15232
654,"$1,250,000",3,4,"3,099","5135 5th Ave #D,Pittsburgh, PA 15232","$1,183,800",Townhouse,Built in 2021,"Natural gas, forced air",Central air,2 Attached garage spaces,"1,450 sqft",$403 price/sqft,https://www.zillow.com/homedetails/5135-5th-Ave-D-Pittsburgh-PA-15232/2075600490_zpid/,15232
655,"$595,000",5,3,--,"6227 5th Ave,Pittsburgh, PA 15232","$573,100",Single family residence,Built in 1926,"Natural gas, forced air",Central air,3 Attached garage spaces,"4,369 sqft",,https://www.zillow.com/homedetails/6227-5th-Ave-Pittsburgh-PA-15232/11625585_zpid/,15232
656,"$875,000",4,4,--,"930 S Aiken Ave,Pittsburgh, PA 15232","$830,400",Single family residence,Built in 1860,"Natural gas, forced air",Central air,2 Attached garage spaces,"3,784 sqft",,https://www.zillow.com/homedetails/930-S-Aiken-Ave-Pittsburgh-PA-15232/11529349_zpid/,15232
657,"$1,100,000",--,--,--,"700 Ivy St,Pittsburgh, PA 15232","$1,044,300",Multifamily,,No data,No data,4 Parking spaces,,,https://www.zillow.com/homedetails/700-Ivy-St-Pittsburgh-PA-15232/2068379811_zpid/,15232
658,"$200,000",3,--,--,"1241 N Franklin St,Pittsburgh, PA 15233",None ,Single family residence,,No data,No data,No data,No data,,https://www.zillow.com/homedetails/1241-N-Franklin-St-Pittsburgh-PA-15233/11376048_zpid/,15233
659,"$180,000",2,2,720,"1318 Lake St,Pittsburgh, PA 15233",None ,Townhouse,Built in 1910,Natural gas,No data,Off street,596.77 Sqft,$250 price/sqft,https://www.zillow.com/homedetails/1318-Lake-St-Pittsburgh-PA-15233/164594253_zpid/,15233
660,"$64,900",2,2,--,"1219 W North Ave,Pittsburgh, PA 15233",None ,Singlefamily,Built in 1905,No data,No data,2 Parking spaces,"1,995 sqft",,https://www.zillow.com/homedetails/1219-W-North-Ave-Pittsburgh-PA-15233/11611695_zpid/,15233
661,"$75,000",4,1,"1,880","1314 Juniata St,Pittsburgh, PA 15233","$68,900",Single family residence,Built in 1910,No data,No data,No data,"1,703 sqft",$40 price/sqft,https://www.zillow.com/homedetails/1314-Juniata-St-Pittsburgh-PA-15233/11376027_zpid/,15233
662,"$230,000",4,2,"1,323","1248 Pennsylvania Ave,Pittsburgh, PA 15233","$230,000",Single family residence,Built in 1978,Natural gas,Window a/c,1 Attached garage space,"6,242 sqft",$174 price/sqft,https://www.zillow.com/homedetails/1248-Pennsylvania-Ave-Pittsburgh-PA-15233/11376217_zpid/,15233
663,"$75,000",3,1,"1,496","1316 Juniata St,Pittsburgh, PA 15233","$69,800",Single family residence,Built in 1910,No data,No data,No data,"3,097 sqft",$50 price/sqft,https://www.zillow.com/homedetails/1316-Juniata-St-Pittsburgh-PA-15233/11376028_zpid/,15233
664,"$64,900",2,2,--,"1221 W North Ave,Pittsburgh, PA 15233",None ,Single family residence,Built in 1905,No data,No data,2 Parking spaces,"2,426 sqft",,https://www.zillow.com/homedetails/1221-W-North-Ave-Pittsburgh-PA-15233/11611696_zpid/,15233
665,"$199,000",3,1,"1,520","1328 Sheffield St,Pittsburgh, PA 15233","$198,900",Single family residence,Built in 1931,Natural gas,No data,Open parking,"1,655 sqft",$131 price/sqft,https://www.zillow.com/homedetails/1328-Sheffield-St-Pittsburgh-PA-15233/11376281_zpid/,15233
666,"$75,000",4,1,"2,664","1318 Juniata St,Pittsburgh, PA 15233","$68,300",Single family residence,Built in 1910,No data,No data,No data,"3,114 sqft",$28 price/sqft,https://www.zillow.com/homedetails/1318-Juniata-St-Pittsburgh-PA-15233/11376029_zpid/,15233
667,"$149,900",4,1,"2,255","1426 Chateau St,Pittsburgh, PA 15233","$139,000",Single family residence,Built in 1890,No data,No data,Off street,"1,925 sqft",$66 price/sqft,https://www.zillow.com/homedetails/1426-Chateau-St-Pittsburgh-PA-15233/11376343_zpid/,15233
668,"$285,000",3,1,"1,480","1411 W North Ave,Pittsburgh, PA 15233","$285,000",Single family residence,Built in 1900,No data,No data,Open parking,"1,498 sqft",$193 price/sqft,https://www.zillow.com/homedetails/1411-W-North-Ave-Pittsburgh-PA-15233/11611625_zpid/,15233
669,"$180,000",2,2,"1,948","1424 Rush St,Pittsburgh, PA 15233",None ,Townhouse,Built in 1900,Natural gas,No data,1 Parking space,640.33 Sqft,$92 price/sqft,https://www.zillow.com/homedetails/1424-Rush-St-Pittsburgh-PA-15233/11375923_zpid/,15233
670,"$449,900",3,3,--,"1021 Allegheny Ave,Pittsburgh, PA 15233","$440,000",Single family residence,Built in 1882,"Natural gas, forced air",Central air,1 Parking space,"1,141 sqft",,https://www.zillow.com/homedetails/1021-Allegheny-Ave-Pittsburgh-PA-15233/11376518_zpid/,15233
671,"$1,900,000",7,8,"7,366","939 Western Ave,Pittsburgh, PA 15233","$1,702,500",Single family residence,Built in 1870,Natural gas,Central air,10 Parking spaces,0.38 Acres,$258 price/sqft,https://www.zillow.com/homedetails/939-Western-Ave-Pittsburgh-PA-15233/2087289941_zpid/,15233
672,"$180,000",2,2,720,"1316 Lake St,Pittsburgh, PA 15233","$171,400",Townhouse,Built in 1910,Natural gas,No data,Off street,596.77 Sqft,$250 price/sqft,https://www.zillow.com/homedetails/1316-Lake-St-Pittsburgh-PA-15233/11375981_zpid/,15233
673,"$350,000",3,3,"1,998","215 Thornberry Cir,Pittsburgh, PA 15234","$342,800",Townhouse,Built in 1983,"Natural gas, forced air",Central air,2 Attached garage spaces,953.96 Sqft,$175 price/sqft,https://www.zillow.com/homedetails/215-Thornberry-Cir-Pittsburgh-PA-15234/11431445_zpid/,15234
674,"$145,000",2,1,--,"1236 Hamilton Rd,Pittsburgh, PA 15234","$150,000",Single family residence,Built in 1950,"Natural gas, forced air",Central air,1 Attached garage space,"5,100 sqft",,https://www.zillow.com/homedetails/1236-Hamilton-Rd-Pittsburgh-PA-15234/11395710_zpid/,15234
675,"$239,000",3,2,"1,240","916 Baldwin St,Pittsburgh, PA 15234","$238,800",Single family residence,Built in 1920,"Natural gas, forced air",Window a/c,2 Attached garage spaces,"4,038 sqft",$193 price/sqft,https://www.zillow.com/homedetails/916-Baldwin-St-Pittsburgh-PA-15234/11395632_zpid/,15234
676,"$174,800",3,2,"1,652","1235 Clara Ave,Pittsburgh, PA 15234","$174,900",Single family residence,Built in 1939,Electric,Central air,3 Parking spaces,"7,650 sqft",$106 price/sqft,https://www.zillow.com/homedetails/1235-Clara-Ave-Pittsburgh-PA-15234/11395807_zpid/,15234
677,"$289,900",--,--,--,"802 Cooke Dr,Castle Shannon, PA 15234","$280,000",Duplex,Built in 1951,No data,No data,2 Attached garage spaces,,,https://www.zillow.com/homedetails/802-Cooke-Dr-Castle-Shannon-PA-15234/2098486829_zpid/,15234
678,"$379,500",3,3,--,"314 Queensberry Cir,Pittsburgh, PA 15234","$370,000",Single family residence,Built in 1983,"Natural gas, forced air",Central air,2 Attached garage spaces,No data,,https://www.zillow.com/homedetails/314-Queensberry-Cir-Pittsburgh-PA-15234/11431473_zpid/,15234
679,"$159,900",3,2,"1,176","1245 Havelock St,Pittsburgh, PA 15234","$159,700",Single family residence,Built in 1900,"Natural gas, forced air",Window a/c,4 Parking spaces,0.89 Acres,$136 price/sqft,https://www.zillow.com/homedetails/1245-Havelock-St-Pittsburgh-PA-15234/11357056_zpid/,15234
680,"$199,900",3,2,"1,002","3244 May St,Pittsburgh, PA 15234","$208,600",Single family residence,Built in 1962,"Natural gas, hot water",No data,1 Attached garage space,"8,145 sqft",$200 price/sqft,https://www.zillow.com/homedetails/3244-May-St-Pittsburgh-PA-15234/11357058_zpid/,15234
681,"$373,000",4,3,"1,908","192 Vallimont Dr,Pittsburgh, PA 15234","$365,600",Single family residence,Built in 1969,"Natural gas, forced air",Central air,2 Attached garage spaces,"9,240 sqft",$195 price/sqft,https://www.zillow.com/homedetails/192-Vallimont-Dr-Pittsburgh-PA-15234/11431340_zpid/,15234
682,"$128,500",3,2,"1,368","1220 Shady Run Ave,Pittsburgh, PA 15234",None ,Single family residence,Built in 1971,"Natural gas, hot water",Central air,2 Attached garage spaces,"7,742 sqft",$94 price/sqft,https://www.zillow.com/homedetails/1220-Shady-Run-Ave-Pittsburgh-PA-15234/11395675_zpid/,15234
683,"$72,800",3,1,"1,786","910 Newport Dr,Pittsburgh, PA 15234",None ,Single family residence,Built in 1940,No data,No data,Garage,"3,685 sqft",$41 price/sqft,https://www.zillow.com/homedetails/910-Newport-Dr-Pittsburgh-PA-15234/11356674_zpid/,15234
684,"$329,900",3,3,"1,998","207 Thornberry Cir,Pittsburgh, PA 15234","$329,700",Townhouse,Built in 1981,"Natural gas, forced air",Central air,2 Attached garage spaces,No data,$165 price/sqft,https://www.zillow.com/homedetails/207-Thornberry-Cir-Pittsburgh-PA-15234/11431436_zpid/,15234
685,"$180,000",3,3,"1,368","1262 Grove Rd,Pittsburgh, PA 15234","$180,000",Single family residence,Built in 1930,"Natural gas, forced air",Central air,Off street,"4,874 sqft",$132 price/sqft,https://www.zillow.com/homedetails/1262-Grove-Rd-Pittsburgh-PA-15234/11357146_zpid/,15234
686,"$114,900",2,1,904,"2618 Jordan Ave,Pittsburgh, PA 15235","$114,300",Single family residence,Built in 1920,"Natural gas, forced air",Central air,1 Garage space,"5,000 sqft",$127 price/sqft,https://www.zillow.com/homedetails/2618-Jordan-Ave-Pittsburgh-PA-15235/11569116_zpid/,15235
687,"$419,000",4,3,--,"1143 McCully Dr,Pittsburgh, PA 15235","$407,500",Single family residence,Built in 1930,Natural gas,Central air,Attached garage,1.02 Acres,,https://www.zillow.com/homedetails/1143-McCully-Dr-Pittsburgh-PA-15235/11534467_zpid/,15235
688,"$129,900",3,2,"1,160","308 Stotler Rd,Pittsburgh, PA 15235","$130,000",Single family residence,Built in 1964,"Natural gas, forced air",Central air,Attached garage,"7,775 sqft",$112 price/sqft,https://www.zillow.com/homedetails/308-Stotler-Rd-Pittsburgh-PA-15235/11532317_zpid/,15235
689,"$125,000",3,2,"2,062","103 Long Rd,Pittsburgh, PA 15235","$125,000",Single family residence,Built in 1940,"Natural gas, forced air",Central air,2 Attached garage spaces,"8,350 sqft",$61 price/sqft,https://www.zillow.com/homedetails/103-Long-Rd-Pittsburgh-PA-15235/11492476_zpid/,15235
690,"$184,900",3,2,"1,508","855 Cedarwood Dr,Pittsburgh, PA 15235","$190,900",Single family residence,Built in 1973,"Natural gas, forced air",Central air,1 Attached garage space,"9,901 sqft",$123 price/sqft,https://www.zillow.com/homedetails/855-Cedarwood-Dr-Pittsburgh-PA-15235/11568282_zpid/,15235
691,"$185,000",3,2,"1,026","310 Oakwood,Pittsburgh, PA 15235","$185,000",Single family residence,Built in 1950,"Natural gas, forced air",No data,5 Parking spaces,0.80 Acres,$180 price/sqft,https://www.zillow.com/homedetails/310-Oakwood-Pittsburgh-PA-15235/2067501261_zpid/,15235
692,"$120,000",4,2,--,"140 Bryant Dr,Pittsburgh, PA 15235","$115,900",Single family residence,Built in 1956,"Natural gas, forced air",Central air,2 Parking spaces,"7,254 sqft",,https://www.zillow.com/homedetails/140-Bryant-Dr-Pittsburgh-PA-15235/11533288_zpid/,15235
